DATE,AIRLINES,ORIGIN,DESTINATION,FLIGHT_NUMB,COLLY, WEIGHT,CUSTOMER,CUST_ID,SERVICE,COST_A,COST_B,COST_C,PRICE
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,10,"  87,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,2,"  40,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0780,8,"  101,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0706,3,"  40,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0692,15,"  205,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0694,15,"  215,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0692,11,"  123,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0786,10,"  96,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,7,"  101,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0780,10,"  116,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0880,2,"  42,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0786,4,"  76,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,10,"  77,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0780,15,"  184,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,6,"  56,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,15,"  163,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0786,2,"  38,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0786,4,"  44,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0880,1,"  10,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0880,8,"  72,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0694,15,"  184,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,8,"  53,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0692,7,"  70,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0880,10,"  100,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,3,"  66,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0706,14,"  68,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0880,12,"  116,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0694,2,"  39,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,3,"  47,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0786,7,"  40,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,7,"  109,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,7,"  122,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0786,3,"  30,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0780,15,"  134,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0706,2,"  17,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0694,12,"  77,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0786,5,"  65,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0694,7,"  83,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,KUPANG,JT-0690,15,"  138,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,PALU,ID-6136,13,"  153,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,PALU,JT-0786,6,"  59,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,ID-6136,12,"  125,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,PALU,ID-6136,15,"  225,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,PALU,IU-0540,3,"  82,00 ",PT HABIB REZA ALKARIM,BIB,DTD,37407,3282,1499,51430
07/Jul/2024,LION AIR,SURABAYA,KUPANG,IU-0708,7,"  56,00 ",PT BAYA SKENA MENYALA,BSM,DTD,34521,3282,2850,48000
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,IU-0540,4,"  82,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,9,"  144,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,12,"  87,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,"  171,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,1,"  22,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,"  138,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,JT-0226,7,"  68,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,9,"  144,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,5,"  84,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,1,"  10,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,"  164,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,JT-0226,10,"  150,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,"  192,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,"  130,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,4,"  53,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,JT-0226,5,"  57,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,10,"  93,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,3,"  37,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,1,"  24,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,6,"  82,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,4,"  44,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,JT-0226,15,"  266,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,1,"  39,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0680,10,"  108,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,3,"  17,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,6,"  49,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,JT-0226,15,"  226,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,"  177,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,10,"  133,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,15,"  176,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,2,"  41,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0632,12,"  140,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,15,"  173,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0636,3,"  42,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0632,15,"  212,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,10,"  143,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,11,"  130,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0636,11,"  140,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,4,"  27,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0632,3,"  65,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0632,13,"  185,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0632,15,"  271,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,IU-0634,15,"  215,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,15,"  105,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0786,7,"  102,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0706,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,6,"  66,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,5,"  48,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,13,"  111,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,1,"  15,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,3,"  39,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,11,"  115,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,2,"  19,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,5,"  36,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0880,8,"  45,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0971,10,"  106,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0706,12,"  50,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,10,"  68,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,2,"  34,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,8,"  63,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,4,"  35,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,7,"  58,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,10,"  52,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0786,6,"  82,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,4,"  16,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,2,"  14,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0780,6,"  49,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0706,7,"  41,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0706,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,7,"  106,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0971,7,"  94,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,10,"  132,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,3,"  61,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0880,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,3,"  34,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0786,4,"  15,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,7,"  56,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,1,"  11,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,10,"  93,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0880,1,"  10,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,1,"  16,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,15,"  213,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0880,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,2,"  23,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0786,15,"  166,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,14,"  125,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0880,15,"  151,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,2,"  17,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,3,"  61,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,7,"  70,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,15,"  135,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,13,"  213,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,6,"  60,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0786,2,"  21,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,1,"  26,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0706,10,"  56,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,14,"  155,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,3,"  55,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0786,2,"  15,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,6,"  78,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0706,15,"  64,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0880,10,"  141,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
07/Jul/2024,LION AIR,SURABAYA,BANJARMASIN,JT-0226,15,"  244,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,1512,25480
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,10,"  156,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,12,"  181,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0971,13,"  143,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0706,3,"  30,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0880,8,"  50,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0971,8,"  101,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,2,"  29,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0880,15,"  80,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,11,"  93,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,3,"  67,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0971,8,"  77,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0786,8,"  90,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0786,10,"  50,00 ",PT HABIB REZA ALKARIM,BIB,DTD,39139,3282,1665,40110
07/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,2,"  55,00 ",PT HABIB REZA ALKARIM,BIB,DTD,24309,3282,2809,30600
07/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0880,1,"  10,00 ",PT HABIB REZA ALKARIM,BIB,DTD,51104,3282,1532,50050
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,11,"  123,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0706,10,"  56,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0971,8,"  106,00 ",PT HABIB REZA ALKARIM,BIB,DTD,17760,3282,2280,23370
07/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,15,"  249,00 ",PT HABIB REZA ALKARIM,BIB,DTD,18870,3282,1594,22630
07/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0880,2,"  34,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
07/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0780,7,"  57,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
07/Jul/2024,LION AIR,SURABAYA,GORONTALO,JT-0786,2,"  29,00 ",PT HABIB REZA ALKARIM,BIB,DTD,36519,3282,1650,57680
