DATE,AIRLINES,ORIGIN,DESTINATION,FLIGHT_NUMB,COLLY,WEIGHT,CUSTOMER,CUST_ID,SERVICE,COST_A,COST_B,COST_C,PRICE,TOTAL_COST,REVENUE,PROFIT,COST_RATIO
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,6,66.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,2179980.0,2150935.0,0.01332351672951128
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,9,73.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,2411190.0,2382145.0,0.01204591923490061
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,8,83.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,2741490.0,2712445.0,0.010594603664430656
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,14,120.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,3963600.0,3934555.0,0.007327934201231204
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,11,121.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,3996630.0,3967585.0,0.007267372761551608
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,8,162.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,5350860.0,5321815.0,0.00542809940831941
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,169.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,5582070.0,5553025.0,0.005203266888448192
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,181.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,5978430.0,5949385.0,0.00485829891794334
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,193.0,PT ADANI SUBUR MAKMUR,ADM,DTD,24420,3282,1343,33030,29045,6374790.0,6345745.0,0.004556228518900231
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,1,10.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,330300.0,301255.0,0.08793521041477445
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,70.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,2312100.0,2283055.0,0.01256217291639635
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,86.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,2840580.0,2811535.0,0.010225024466834239
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,9,99.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,3269970.0,3240925.0,0.008882344486340853
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,154.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,5086620.0,5057575.0,0.0057100785983619775
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,155.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,5119650.0,5090605.0,0.005673239381598351
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,14,180.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,5945400.0,5916355.0,0.004885289467487469
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,220.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,7266600.0,7237555.0,0.003997055018853384
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,6,43.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,1420290.0,1391245.0,0.020450048933668478
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,82.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,2708460.0,2679415.0,0.010723806148143226
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,82.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,2708460.0,2679415.0,0.010723806148143226
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,10,91.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,3005730.0,2976685.0,0.0096632099356895
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,99.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,3269970.0,3240925.0,0.008882344486340853
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,8,106.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,3501180.0,3472135.0,0.008295774567431552
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,13,130.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,4293900.0,4264855.0,0.00676424695498265
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,11,130.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,4293900.0,4264855.0,0.00676424695498265
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,135.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,4459050.0,4430005.0,0.006513719289983292
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,10,147.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,4855410.0,4826365.0,0.005981987103045881
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,152.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,5020560.0,4991515.0,0.005785211211498319
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,158.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,5218740.0,5189695.0,0.005565519646504712
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,15,246.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,8125380.0,8096335.0,0.0035746020493810753
2024-07-04,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,8,134.0,PT PRIMA CAHAYA MEGA,MEG,DTD,24420,3282,1343,33030,29045,4426020.0,4396975.0,0.006562329135430929
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,2,33.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,1089990.0,1060945.0,0.02664703345902256
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,5,46.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,1519380.0,1490335.0,0.01911635009016836
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,13,71.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,2345130.0,2316085.0,0.012385240903489358
2024-07-05,LION AIR,SURABAYA,PALANGKARAYA,JT-0682,12,85.0,PT HABIB REZA ALKARIM,BIB,DTD,24420,3282,1343,33030,29045,2807550.0,2778505.0,0.010345318872326405
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,42.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,493500.0,475870.0,0.035724417426545085
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,10,116.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,1363000.0,1345370.0,0.01293470286133529
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,10.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,117500.0,99870.0,0.15004255319148938
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,6,61.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,716750.0,699120.0,0.024597139867457273
2024-07-01,SRIWIJAYA AIR,JAKARTA,BIAK,SJ-582,6,23.0,PT DINDA SETIA KIRANA,DSK,PTP,66045,4587,0,59500,70632,1368500.0,1297868.0,0.05161271465107782
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,48.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,564000.0,546370.0,0.03125886524822695
2024-07-01,SRIWIJAYA AIR,JAKARTA,TIMIKA,SJ-588,3,22.0,PT DINDA SETIA KIRANA,DSK,PTP,72150,4587,0,65000,76737,1430000.0,1353263.0,0.05366223776223776
2024-07-01,SRIWIJAYA AIR,JAKARTA,BIAK,SJ-583,2,10.0,PT DINDA SETIA KIRANA,DSK,PTP,66045,4587,0,59500,70632,595000.0,524368.0,0.118709243697479
2024-07-01,SRIWIJAYA AIR,JAKARTA,BIAK,SJ-583,6,15.0,PT DINDA SETIA KIRANA,DSK,PTP,66045,4587,0,59500,70632,892500.0,821868.0,0.07913949579831933
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,6,42.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,493500.0,475870.0,0.035724417426545085
2024-07-02,SRIWIJAYA AIR,JAKARTA,BIAK,SJ-582,5,29.0,PT DINDA SETIA KIRANA,DSK,PTP,66045,4587,0,59500,70632,1725500.0,1654868.0,0.04093422196464793
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,14,162.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,1903500.0,1885870.0,0.009261885999474652
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,10,108.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,1269000.0,1251370.0,0.013892828999211978
2024-07-02,SRIWIJAYA AIR,JAKARTA,BIAK,SJ-582,2,15.0,PT DINDA SETIA KIRANA,DSK,PTP,66045,4587,0,59500,70632,892500.0,821868.0,0.07913949579831933
2024-07-02,SRIWIJAYA AIR,JAKARTA,BIAK,SJ-582,3,10.0,PT DINDA SETIA KIRANA,DSK,PTP,66045,4587,0,59500,70632,595000.0,524368.0,0.118709243697479
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,48.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,564000.0,546370.0,0.03125886524822695
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,13.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,152750.0,135120.0,0.11541734860883797
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,21.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,246750.0,229120.0,0.07144883485309017
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,5,39.0,PT DINDA SETIA KIRANA,DSK,PTP,13043,4587,0,11750,17630,458250.0,440620.0,0.038472449536279325
2024-07-01,SRIWIJAYA AIR,JAKARTA,PANGKAL PINANG,IN-7076,1,20.0,PT FAJRI ABANGDA PRATAMA,FAP,PTP,8880,4587,0,9900,13467,198000.0,184533.0,0.06801515151515151
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,10,80.0,PT FAJRI ABANGDA PRATAMA,FAP,PTP,13043,4587,0,17600,17630,1408000.0,1390370.0,0.012521306818181819
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,37.0,PT FAJRI ABANGDA PRATAMA,FAP,PTP,13043,4587,0,17600,17630,651200.0,633570.0,0.027073095823095823
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,36.0,PT FAJRI ABANGDA PRATAMA,FAP,PTP,13043,4587,0,17600,17630,633600.0,615970.0,0.027825126262626263
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,172.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,3386680.0,3369050.0,0.005205688166582022
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,42.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,826980.0,809350.0,0.02131853249171685
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,38.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,748220.0,730590.0,0.023562588543476516
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,126.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2480940.0,2463310.0,0.00710617749723895
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,41.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,807290.0,789660.0,0.021838496698831894
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,9,94.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1850860.0,1833230.0,0.009525301751618167
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,92.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1811480.0,1793850.0,0.009732373528827257
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,125.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2461250.0,2443620.0,0.007163026917216862
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,150.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2953500.0,2935870.0,0.005969189097680717
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,114.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2244660.0,2227030.0,0.007854196181158839
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,54.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1063260.0,1045630.0,0.016581080826890884
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,140.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2756600.0,2738970.0,0.0063955597475150545
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,124.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2441560.0,2423930.0,0.007220793263323449
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,41.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,807290.0,789660.0,0.021838496698831894
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,170.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,3347300.0,3329670.0,0.005266931556777104
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,180.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,3544200.0,3526570.0,0.004974324248067265
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,10,76.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1496440.0,1478810.0,0.011781294271738258
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,6,42.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,826980.0,809350.0,0.02131853249171685
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,70.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1378300.0,1360670.0,0.012791119495030109
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,152.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,2992880.0,2975250.0,0.005890647135869129
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,185.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,3642650.0,3625020.0,0.004839883052173555
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,7,56.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1102640.0,1085010.0,0.015988899368787637
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,59.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,1161710.0,1144080.0,0.015175904485628944
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,104.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2047760.0,2030130.0,0.008609407352424112
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,103.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2028070.0,2010440.0,0.008692993831573861
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,96.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,1890240.0,1872610.0,0.009326857965126122
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,122.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2402180.0,2384550.0,0.007339166923377932
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,12,74.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,1457060.0,1439430.0,0.012099707630433887
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,5,35.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,689150.0,671520.0,0.025582238990060218
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,185.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,3642650.0,3625020.0,0.004839883052173555
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,5,29.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,571010.0,553380.0,0.030875116022486472
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,40.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,787600.0,769970.0,0.022384459116302692
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,143.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2815670.0,2798040.0,0.006261387165399354
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,114.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2244660.0,2227030.0,0.007854196181158839
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,12,190.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,3741100.0,3723470.0,0.004712517708695303
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,1,10.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,196900.0,179270.0,0.08953783646521077
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,1,14.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,275660.0,258030.0,0.06395559747515055
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,19.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,374110.0,356480.0,0.04712517708695303
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,144.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2835360.0,2817730.0,0.006217905310084081
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,6,20.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,393800.0,376170.0,0.044768918232605384
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,49.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,964810.0,947180.0,0.018273027850043012
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,145.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,2855050.0,2837420.0,0.006175023204497294
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,11,52.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,1023880.0,1006250.0,0.017218814704848224
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,165.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,3248850.0,3231220.0,0.005426535543346107
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,7,86.0,PT HABIB REZA ALKARIM,BIB,DTD,13043,4587,0,19690,17630,1693340.0,1675710.0,0.010411376333164043
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,1,10.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,196900.0,179270.0,0.08953783646521077
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,154.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,3032260.0,3014630.0,0.005814145225013686
2024-07-01,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,14,185.0,PT ADANI SUBUR MAKMUR,ADM,DTD,13043,4587,0,19690,17630,3642650.0,3625020.0,0.004839883052173555
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,41.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,807290.0,789660.0,0.021838496698831894
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,190.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,3741100.0,3723470.0,0.004712517708695303
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,5,52.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,1023880.0,1006250.0,0.017218814704848224
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,135.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,2658150.0,2640520.0,0.0066324323307563535
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,67.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,1319230.0,1301600.0,0.013363856188837429
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,117.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,2303730.0,2286100.0,0.0076528065354881
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,120.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,2362800.0,2345170.0,0.007461486372100898
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,30.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,590700.0,573070.0,0.02984594548840359
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,1,13.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,255970.0,238340.0,0.0688752588193929
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,4,86.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,1693340.0,1675710.0,0.010411376333164043
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,170.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,3347300.0,3329670.0,0.005266931556777104
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,121.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,2382490.0,2364860.0,0.007399821195471964
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,3,29.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,571010.0,553380.0,0.030875116022486472
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,9,55.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,1082950.0,1065320.0,0.016279606630038322
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,1,19.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,374110.0,356480.0,0.04712517708695303
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,1,10.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,196900.0,179270.0,0.08953783646521077
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,8,12.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,236280.0,218650.0,0.07461486372100898
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,111.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,2185590.0,2167960.0,0.008066471753622592
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,15,89.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,1752410.0,1734780.0,0.010060431063506828
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,2,12.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,236280.0,218650.0,0.07461486372100898
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,14,115.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,2264350.0,2246720.0,0.007785898823061806
2024-07-02,SRIWIJAYA AIR,JAKARTA,TANJUNG PANDAN,SJ-054,5,12.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13043,4587,0,19690,17630,236280.0,218650.0,0.07461486372100898
